Ros na Rún	22	19	https://tgfour-a.akamaihd.net/pd/1290862567001/201711/1534/1290862567001_fd96f3f0-8573-44ca-a9a8-75c5c9e8e251.vtt?pubId=1290862567001&videoId=5633455496001	https://tgfour-a.akamaihd.net/pd/1290862567001/201711/1534/1290862567001_b4afd8d2-ef2b-41bb-ab45-94ae34e121be.vtt?pubId=1290862567001&videoId=5633455496001
Ros na Rún	22	28	https://tgfour-a.akamaihd.net/pd/1290862567001/201712/1917/1290862567001_9a5da08b-e87f-41df-b9ce-b4315435530b.vtt?pubId=1290862567001&videoId=5663752197001	https://tgfour-a.akamaihd.net/pd/1290862567001/201712/1917/1290862567001_bc07c9e5-0b3b-4eb3-ab5c-911d5cd0cbfa.vtt?pubId=1290862567001&videoId=5663752197001
Garfield	4	28		https://tgfour-a.akamaihd.net/pd/1290862567001/201712/464/1290862567001_aa18f1f4-0397-429c-8126-0c13399842e9.vtt?pubId=1290862567001&videoId=5402226067001
Cat a' Hata	1	60		https://tgfour-a.akamaihd.net/pd/1290862567001/201712/2604/1290862567001_99819bd9-dbcb-4d0d-8d3f-02d3fc6d3a31.vtt?pubId=1290862567001&videoId=5624603917001
Cat a' Hata	1	59		https://tgfour-a.akamaihd.net/pd/1290862567001/201712/2628/1290862567001_70298533-966d-4277-a001-bd4dbb567319.vtt?pubId=1290862567001&videoId=5624603947001
Garfield	4	27		https://tgfour-a.akamaihd.net/pd/1290862567001/201711/3393/1290862567001_16e9c8ed-69b1-4a52-b39e-eb4984c4abfb.vtt?pubId=1290862567001&videoId=5569082402001
Garfield	4	26		https://tgfour-a.akamaihd.net/pd/1290862567001/201711/3079/1290862567001_432823dd-8537-4b0f-94d3-ab635bd4114b.vtt?pubId=1290862567001&videoId=5397450524001
Garfield	4	25		https://tgfour-a.akamaihd.net/pd/1290862567001/201711/2625/1290862567001_d5a4eaa3-d735-4773-b0c9-df50e4aa7257.vtt?pubId=1290862567001&videoId=5397304565001
Garfield	4	24		https://tgfour-a.akamaihd.net/pd/1290862567001/201711/2105/1290862567001_2554fe9b-63e1-41d1-add5-e9a1a06178ff.vtt?pubId=1290862567001&videoId=5397071564001
Garfield	4	23		https://tgfour-a.akamaihd.net/pd/1290862567001/201711/2806/1290862567001_bea76d64-fe01-4379-bbd3-951b9c6bc3ae.vtt?pubId=1290862567001&videoId=5393918026001
Garfield	4	22		https://tgfour-a.akamaihd.net/pd/1290862567001/201711/419/1290862567001_cd8266c9-f684-4b62-b015-d2ba6cf18b77.vtt?pubId=1290862567001&videoId=5560956982001
Garfield	4	21		https://tgfour-a.akamaihd.net/pd/1290862567001/201711/1981/1290862567001_dede2d7e-33b4-4acb-aedb-e4ea1b9a90e4.vtt?pubId=1290862567001&videoId=5560802214001
Garfield	4	20		https://tgfour-a.akamaihd.net/pd/1290862567001/201711/1005/1290862567001_591156a3-24bf-4752-b5d1-fa0e14e5d058.vtt?pubId=1290862567001&videoId=5559670680001
Garfield	4	19		https://tgfour-a.akamaihd.net/pd/1290862567001/201711/3067/1290862567001_5a505a77-eab2-4a30-8974-0b39cc898f4c.vtt?pubId=1290862567001&videoId=5559592681001
Garfield	4	18		https://tgfour-a.akamaihd.net/pd/1290862567001/201708/2579/1290862567001_fab43c63-b2f0-4042-804d-63fc02eda86d.vtt?pubId=1290862567001&videoId=5559445724001
Garfield	4	16		https://tgfour-a.akamaihd.net/pd/1290862567001/201711/2684/1290862567001_190aa0f8-0ee2-4213-ba76-35938035f390.vtt?pubId=1290862567001&videoId=5556582626001
Cat a' Hata	1	60		https://tgfour-a.akamaihd.net/pd/1290862567001/201712/2604/1290862567001_99819bd9-dbcb-4d0d-8d3f-02d3fc6d3a31.vtt?pubId=1290862567001&videoId=5624603917001
Cat a' Hata	1	59		https://tgfour-a.akamaihd.net/pd/1290862567001/201712/2628/1290862567001_70298533-966d-4277-a001-bd4dbb567319.vtt?pubId=1290862567001&videoId=5624603947001
Cat a' Hata	1	58		https://tgfour-a.akamaihd.net/pd/1290862567001/201712/1028/1290862567001_f603b479-d26a-4180-a1c8-9f9276a8dc78.vtt?pubId=1290862567001&videoId=5623688075001
Cat a' Hata	1	57		https://tgfour-a.akamaihd.net/pd/1290862567001/201712/1660/1290862567001_a4fa7b6a-f920-4bcc-89fa-cbcc377ea93a.vtt?pubId=1290862567001&videoId=5623706880001
Cat a' Hata	1	56		https://tgfour-a.akamaihd.net/pd/1290862567001/201712/948/1290862567001_ddf1f674-fb2a-4cad-afd1-699be1e558ab.vtt?pubId=1290862567001&videoId=5623596017001
Cat a' Hata	1	55		https://tgfour-a.akamaihd.net/pd/1290862567001/201712/3692/1290862567001_2a858fa3-07c8-4216-8f74-b11e3c8706cc.vtt?pubId=1290862567001&videoId=5623564641001
Cat a' Hata	1	53		https://tgfour-a.akamaihd.net/pd/1290862567001/201711/3460/1290862567001_66def1f5-ea87-436c-9690-d01c813e7c20.vtt?pubId=1290862567001&videoId=5622546899001
Cat a' Hata	1	52		https://tgfour-a.akamaihd.net/pd/1290862567001/201712/2621/1290862567001_ad1799ee-8729-46fc-b6d3-907fd0d03a64.vtt?pubId=1290862567001&videoId=5619694895001
Cat a' Hata	1	51		https://tgfour-a.akamaihd.net/pd/1290862567001/201712/3675/1290862567001_4e5cef9d-ef50-4ff6-8ff3-ba44662ebdbf.vtt?pubId=1290862567001&videoId=5619703048001
Cat a' Hata	1	50		https://tgfour-a.akamaihd.net/pd/1290862567001/201711/2082/1290862567001_e49d6cbc-7ed2-4317-bd0f-84ff10cf7360.vtt?pubId=1290862567001&videoId=5616260971001
Cat a' Hata	1	49		https://tgfour-a.akamaihd.net/pd/1290862567001/201711/278/1290862567001_9f9b4081-696d-41f0-9825-f50927010507.vtt?pubId=1290862567001&videoId=5616261058001
Cat a' Hata	1	48		https://tgfour-a.akamaihd.net/pd/1290862567001/201711/990/1290862567001_d47c6ca5-c481-479a-bb8c-474c9c0e91be.vtt?pubId=1290862567001&videoId=5616076455001
Ainmhithe Beaga Thart Orainn	2	10	https://tgfour-a.akamaihd.net/pd/1290862567001/201712/1698/1290862567001_900d576f-44e6-4d60-bf95-7bd6fa4914d5.vtt?pubId=1290862567001&videoId=5599119707001	
Astroblast!	1	23		https://tgfour-a.akamaihd.net/pd/1290862567001/201712/3713/1290862567001_a55c1ada-e763-46d5-9cda-a7b983a83aea.vtt?pubId=1290862567001&videoId=5577151686001
Dochreidte Gan Dabht	5	9		https://tgfour-a.akamaihd.net/pd/1290862567001/201712/1093/1290862567001_eb43253b-155a-4721-8344-08e2aadc9473.vtt?pubId=1290862567001&videoId=5663569768001
Astroblast!	1	21		https://tgfour-a.akamaihd.net/pd/1290862567001/201712/3855/1290862567001_fe6b4df8-5e4f-4ff9-9ca0-02b04606745a.vtt?pubId=1290862567001&videoId=5575061012001
Astroblast!	1	19		https://tgfour-a.akamaihd.net/pd/1290862567001/201712/3152/1290862567001_004a8d57-8d7f-43c1-a39e-842c05892619.vtt?pubId=1290862567001&videoId=5537750827001
Astroblast!	1	17		https://tgfour-a.akamaihd.net/pd/1290862567001/201712/1568/1290862567001_afa2afbe-5ba4-497a-a469-db9ff0ce0a43.vtt?pubId=1290862567001&videoId=5536604509001
Dochreidte Gan Dabht	5	8		https://tgfour-a.akamaihd.net/pd/1290862567001/201712/1131/1290862567001_71e061e5-3f56-4ba4-8579-e2456a0f367d.vtt?pubId=1290862567001&videoId=5663771454001
Dochreidte Gan Dabht	3	4		https://tgfour-a.akamaihd.net/pd/1290862567001/201712/1639/1290862567001_abefed3e-11a6-4bc0-be0b-66a54371aef8.vtt?pubId=1290862567001&videoId=5465177354001
Dochreidte Gan Dabht	5	7		
Dochreidte Gan Dabht	5	6		https://tgfour-a.akamaihd.net/pd/1290862567001/201711/324/1290862567001_610b14ad-66c3-4822-8da4-3cae5fb2e386.vtt?pubId=1290862567001&videoId=5660331005001
Dochreidte Gan Dabht	3	3		
Dochreidte Gan Dabht	5	5		https://tgfour-a.akamaihd.net/pd/1290862567001/201711/365/1290862567001_f4a60523-0abd-4d3b-aebb-2d48e623b6f4.vtt?pubId=1290862567001&videoId=5652998190001
Dochreidte Gan Dabht	5	4		https://tgfour-a.akamaihd.net/pd/1290862567001/201711/2883/1290862567001_ccacee13-7a06-445a-a3de-fed56a574c40.vtt?pubId=1290862567001&videoId=5653049384001
Dochreidte Gan Dabht	5	3		https://tgfour-a.akamaihd.net/pd/1290862567001/201711/3873/1290862567001_13170410-8fec-4a1c-ba79-25fe50d9a84b.vtt?pubId=1290862567001&videoId=5644287024001
Dochreidte Gan Dabht	5	2		https://tgfour-a.akamaihd.net/pd/1290862567001/201711/1551/1290862567001_caa6e8c8-0f19-4fa1-88f3-593b96170f6a.vtt?pubId=1290862567001&videoId=5644303586001
Dochreidte Gan Dabht	3	1		https://tgfour-a.akamaihd.net/pd/1290862567001/201711/3971/1290862567001_316b2c21-eb50-4354-8605-2ea51c98c070.vtt?pubId=1290862567001&videoId=5455811163001
Dochreidte Gan Dabht	4	1		https://tgfour-a.akamaihd.net/pd/1290862567001/201711/2777/1290862567001_e89e31a8-8c0b-40c8-9b2a-0350d02c4f97.vtt?pubId=1290862567001&videoId=5577249931001
Ainmhithe Beaga Thart Orainn	2	9	https://tgfour-a.akamaihd.net/pd/1290862567001/201711/3902/1290862567001_4be3f0db-6796-4f9c-a3eb-d98bf3a71243.vtt?pubId=1290862567001&videoId=5599051779001	
Ainmhithe Beaga Thart Orainn	2	8	https://tgfour-a.akamaihd.net/pd/1290862567001/201712/1910/1290862567001_abe7f0fb-2887-4cb8-8927-f233c37720c7.vtt?pubId=1290862567001&videoId=5598753792001	
Ainmhithe Beaga Thart Orainn	2	7	https://tgfour-a.akamaihd.net/pd/1290862567001/201712/2510/1290862567001_fd93ece3-91d2-4be9-905d-f7e7b5a8c5a8.vtt?pubId=1290862567001&videoId=5597924781001	
Ainmhithe Beaga Thart Orainn	2	6	https://tgfour-a.akamaihd.net/pd/1290862567001/201711/3681/1290862567001_47e21b8e-2855-4513-82fb-074d500a4b02.vtt?pubId=1290862567001&videoId=5577090294001	
Ainmhithe Beaga Thart Orainn	2	5	https://tgfour-a.akamaihd.net/pd/1290862567001/201711/3945/1290862567001_5d8787f7-a00e-4cd6-9404-350e135d38b2.vtt?pubId=1290862567001&videoId=5577086945001	
Ainmhithe Beaga Thart Orainn	2	4	https://tgfour-a.akamaihd.net/pd/1290862567001/201711/3720/1290862567001_4128ed08-7601-493c-a6cb-633747aaa30b.vtt?pubId=1290862567001&videoId=5573443963001	
Ainmhithe Beaga Thart Orainn	2	3	https://tgfour-a.akamaihd.net/pd/1290862567001/201711/2670/1290862567001_85452cb8-a082-4377-94ae-dfed20f3b82c.vtt?pubId=1290862567001&videoId=5564567812001	
Ainmhithe Beaga Thart Orainn	2	2	https://tgfour-a.akamaihd.net/pd/1290862567001/201711/3963/1290862567001_4c24b36a-3280-4145-a69e-60b4230c60cc.vtt?pubId=1290862567001&videoId=5561158245001	
Ainmhithe Beaga Thart Orainn	2	1	https://tgfour-a.akamaihd.net/pd/1290862567001/201711/2781/1290862567001_0e59006a-15a2-4968-81ad-65cbe8a69ae5.vtt?pubId=1290862567001&videoId=5557987450001	
Ainmhithe Beaga Thart Orainn	2	20	https://tgfour-a.akamaihd.net/pd/1290862567001/201711/1711/1290862567001_727c3451-8ae1-4816-a5ee-7f743108bd74.vtt?pubId=1290862567001&videoId=5465018533001	
Ainmhithe Beaga Thart Orainn	2	19	https://tgfour-a.akamaihd.net/pd/1290862567001/201711/137/1290862567001_a4d2458e-72f1-4b88-93ec-491df8a1e14e.vtt?pubId=1290862567001&videoId=5464444672001	
Olivia	1	23		https://tgfour-a.akamaihd.net/pd/1290862567001/201711/541/1290862567001_088c2ae2-ac8d-46c2-9cf4-381531a05155.vtt?pubId=1290862567001&videoId=5551443125001
Olivia	1	23		https://tgfour-a.akamaihd.net/pd/1290862567001/201711/541/1290862567001_088c2ae2-ac8d-46c2-9cf4-381531a05155.vtt?pubId=1290862567001&videoId=5551443125001
Olivia	1	22		https://tgfour-a.akamaihd.net/pd/1290862567001/201711/3166/1290862567001_03f726f6-9857-4119-a158-f56f0f56b6b6.vtt?pubId=1290862567001&videoId=5545768761001
Olivia	1	21		https://tgfour-a.akamaihd.net/pd/1290862567001/201711/3646/1290862567001_2e1b6947-ca62-482c-a3f1-365b817d5916.vtt?pubId=1290862567001&videoId=5545765153001
Olivia	1	20		https://tgfour-a.akamaihd.net/pd/1290862567001/201712/1554/1290862567001_7f9649f7-557b-40d0-bcf3-1661defa7134.vtt?pubId=1290862567001&videoId=5666228459001
Olivia	1	19		https://tgfour-a.akamaihd.net/pd/1290862567001/201711/3835/1290862567001_f9add73e-15a2-4e3b-85dd-64a59fe96496.vtt?pubId=1290862567001&videoId=5663436304001
Olivia	1	18		https://tgfour-a.akamaihd.net/pd/1290862567001/201711/3792/1290862567001_4583819c-8e39-4126-a01e-e85ad0b7af9a.vtt?pubId=1290862567001&videoId=5539442819001
Olivia	1	17		https://tgfour-a.akamaihd.net/pd/1290862567001/201711/792/1290862567001_4c53f9cd-d90d-47ef-b399-ac9f00986a0f.vtt?pubId=1290862567001&videoId=5539442806001
Olivia	1	16		
Olivia	1	15		https://tgfour-a.akamaihd.net/pd/1290862567001/201711/1576/1290862567001_019813a6-135b-4fab-993a-f134e4d72245.vtt?pubId=1290862567001&videoId=5539175646001
Olivia	1	14		https://tgfour-a.akamaihd.net/pd/1290862567001/201711/721/1290862567001_0f0a7e36-cd64-468e-850e-efe18498b20c.vtt?pubId=1290862567001&videoId=5532947823001
Olivia	1	13		https://tgfour-a.akamaihd.net/pd/1290862567001/201711/3009/1290862567001_4faabe54-8d60-4205-b3c8-41bb2eba5047.vtt?pubId=1290862567001&videoId=5532771981001
Whiz sa Chistin	1	24		https://tgfour-a.akamaihd.net/pd/1290862567001/201712/2259/1290862567001_b2602835-8d38-4c55-8ca2-7159590b1018.vtt?pubId=1290862567001&videoId=5663304631001
Fir Bolg	1	6	https://tgfour-a.akamaihd.net/pd/1290862567001/201711/2168/1290862567001_f3cb448e-0484-469a-95d6-1a4b36a7b39d.vtt?pubId=1290862567001&videoId=5469036342001	https://tgfour-a.akamaihd.net/pd/1290862567001/201711/2168/1290862567001_5c1ab0cc-0f81-4e0d-90df-7c0218707aee.vtt?pubId=1290862567001&videoId=5469036342001
Fir Bolg	1	4	https://tgfour-a.akamaihd.net/pd/1290862567001/201710/2448/1290862567001_7a32c61c-ac6e-44a1-890a-9dd130021924.vtt?pubId=1290862567001&videoId=5469037629001	https://tgfour-a.akamaihd.net/pd/1290862567001/201710/2448/1290862567001_0234c403-52f5-498d-9a70-489852a51bcc.vtt?pubId=1290862567001&videoId=5469037629001
Whiz sa Chistin	1	23		https://tgfour-a.akamaihd.net/pd/1290862567001/201712/2573/1290862567001_3fc34ba0-f5ac-42c7-aa10-549c5c5cd5e0.vtt?pubId=1290862567001&videoId=5662336371001
Whiz sa Chistin	1	22		https://tgfour-a.akamaihd.net/pd/1290862567001/201711/2860/1290862567001_3fc16641-a904-451b-b78c-d598c2f92e5f.vtt?pubId=1290862567001&videoId=5660210239001
Whiz sa Chistin	1	21		https://tgfour-a.akamaihd.net/pd/1290862567001/201711/1764/1290862567001_383fb3ec-d1cd-4c8b-a539-ca61af73cd15.vtt?pubId=1290862567001&videoId=5657003192001
Whiz sa Chistin	1	20		https://tgfour-a.akamaihd.net/pd/1290862567001/201711/27/1290862567001_675e36b8-2a13-4772-bbfb-d8c7bf8168a1.vtt?pubId=1290862567001&videoId=5652928413001
Whiz sa Chistin	1	19		https://tgfour-a.akamaihd.net/pd/1290862567001/201711/1158/1290862567001_55735d15-6f4f-4238-aa95-7765ab6bf2e8.vtt?pubId=1290862567001&videoId=5650304845001
Whiz sa Chistin	1	18		https://tgfour-a.akamaihd.net/pd/1290862567001/201711/2552/1290862567001_3a370e44-c1f1-4118-977d-7a43cfb6feb1.vtt?pubId=1290862567001&videoId=5640772835001
Whiz sa Chistin	1	17		https://tgfour-a.akamaihd.net/pd/1290862567001/201711/3632/1290862567001_4bb7c2df-5412-4a41-b634-22bc3ef7e147.vtt?pubId=1290862567001&videoId=5639533870001
Whiz sa Chistin	1	18		https://tgfour-a.akamaihd.net/pd/1290862567001/201711/2552/1290862567001_3a370e44-c1f1-4118-977d-7a43cfb6feb1.vtt?pubId=1290862567001&videoId=5640772835001
Whiz sa Chistin	1	17		https://tgfour-a.akamaihd.net/pd/1290862567001/201711/3632/1290862567001_4bb7c2df-5412-4a41-b634-22bc3ef7e147.vtt?pubId=1290862567001&videoId=5639533870001
Whiz sa Chistin	1	16		https://tgfour-a.akamaihd.net/pd/1290862567001/201711/1098/1290862567001_3dfa0e5d-9c0c-4a5c-ae17-9e2c74f8aaba.vtt?pubId=1290862567001&videoId=5634379521001
Whiz sa Chistin	1	15		https://tgfour-a.akamaihd.net/pd/1290862567001/201711/2314/1290862567001_d06d3a9e-ec15-42a2-addc-14bbd56ebb22.vtt?pubId=1290862567001&videoId=5633414133001
Saol Faoi Shráid	1	25		https://tgfour-a.akamaihd.net/pd/1290862567001/201704/595/1290862567001_c8184674-58ee-43c9-9eec-3ffb5ba4b0f6.vtt?pubId=1290862567001&videoId=5387592899001
Saol Faoi Shráid	1	24		https://tgfour-a.akamaihd.net/pd/1290862567001/201704/445/1290862567001_30156f7e-b058-4dfe-8fc9-32840bc3421d.vtt?pubId=1290862567001&videoId=5387650477001
Saol Faoi Shráid	1	23		https://tgfour-a.akamaihd.net/pd/1290862567001/201704/1307/1290862567001_009bad6a-c282-4f31-97a7-a436fbbd44fa.vtt?pubId=1290862567001&videoId=5387719584001
Saol Faoi Shráid	1	22		https://tgfour-a.akamaihd.net/pd/1290862567001/201704/3131/1290862567001_4e85e829-9c10-4412-95dc-c08a0af0867f.vtt?pubId=1290862567001&videoId=5387676416001
Saol Faoi Shráid	1	21		https://tgfour-a.akamaihd.net/pd/1290862567001/201704/3/1290862567001_f4eebbc8-9180-4397-81b1-20664d290b72.vtt?pubId=1290862567001&videoId=5387594357001
Saol Faoi Shráid	1	20		https://tgfour-a.akamaihd.net/pd/1290862567001/201704/2453/1290862567001_ad21745e-e8f7-47fa-ab68-ad3ca6e51291.vtt?pubId=1290862567001&videoId=5387573674001
Saol Faoi Shráid	1	19		https://tgfour-a.akamaihd.net/pd/1290862567001/201704/3597/1290862567001_7ff45908-b1b0-4122-a993-d5d057cc98ee.vtt?pubId=1290862567001&videoId=5387583775001
Saol Faoi Shráid	1	18		https://tgfour-a.akamaihd.net/pd/1290862567001/201704/981/1290862567001_a39ac21c-ef71-4b2a-bf51-54ba23e5efe2.vtt?pubId=1290862567001&videoId=5387706266001
Saol Faoi Shráid	1	17		https://tgfour-a.akamaihd.net/pd/1290862567001/201704/1235/1290862567001_6366103d-6bd1-4f42-9fb3-8b01d10992ba.vtt?pubId=1290862567001&videoId=5387618143001
Saol Faoi Shráid	1	16		https://tgfour-a.akamaihd.net/pd/1290862567001/201704/1677/1290862567001_e5a1410a-b764-4ae4-9124-605de33c61c8.vtt?pubId=1290862567001&videoId=5387626691001
Saol Faoi Shráid	1	15		https://tgfour-a.akamaihd.net/pd/1290862567001/201704/3989/1290862567001_474bc221-7cb1-434f-b6ba-ad728bbf52b2.vtt?pubId=1290862567001&videoId=5387637650001
Saol Faoi Shráid	1	12		https://tgfour-a.akamaihd.net/pd/1290862567001/201704/723/1290862567001_31fa5de4-c72e-4903-940f-5efa11a4edc4.vtt?pubId=1290862567001&videoId=5387609415001
Saol Faoi Shráid	1	11		https://tgfour-a.akamaihd.net/pd/1290862567001/201704/1179/1290862567001_748104a4-408f-4605-b22e-1bfbcd268e0a.vtt?pubId=1290862567001&videoId=5387604776001
Saol Faoi Shráid	1	10		https://tgfour-a.akamaihd.net/pd/1290862567001/201704/1179/1290862567001_4b1e040d-06d0-4649-9a59-d7cbbe64f402.vtt?pubId=1290862567001&videoId=5387604768001
Saol Faoi Shráid	1	9		https://tgfour-a.akamaihd.net/pd/1290862567001/201704/1563/1290862567001_762b274e-2c19-42a3-80f0-3ca553af7293.vtt?pubId=1290862567001&videoId=5387564196001
Saol Faoi Shráid	1	8		https://tgfour-a.akamaihd.net/pd/1290862567001/201704/2165/1290862567001_eca13ae1-6ef1-472a-8250-58b5415080bf.vtt?pubId=1290862567001&videoId=5387561674001
Saol Faoi Shráid	1	7		https://tgfour-a.akamaihd.net/pd/1290862567001/201704/3635/1290862567001_207a3e7d-d3d3-4d39-9474-1e2cc02d2d00.vtt?pubId=1290862567001&videoId=5387575539001
Saol Faoi Shráid	1	6		https://tgfour-a.akamaihd.net/pd/1290862567001/201704/2061/1290862567001_c1b7cb2b-3154-4e8c-9f0b-1c779ef57d33.vtt?pubId=1290862567001&videoId=5387560759001
Saol Faoi Shráid	1	5		https://tgfour-a.akamaihd.net/pd/1290862567001/201704/1467/1290862567001_7aded754-e7f5-478f-aef1-03f1a73f33c4.vtt?pubId=1290862567001&videoId=5387551832001
Saol Faoi Shráid	1	4		https://tgfour-a.akamaihd.net/pd/1290862567001/201704/1243/1290862567001_94d16ab1-a844-4b01-b544-14facbaaee17.vtt?pubId=1290862567001&videoId=5387555696001
Saol Faoi Shráid	1	3		https://tgfour-a.akamaihd.net/pd/1290862567001/201704/2635/1290862567001_e993c373-7212-43b3-926b-d1163e3448c3.vtt?pubId=1290862567001&videoId=5387583726001
Saol Faoi Shráid	1	2		https://tgfour-a.akamaihd.net/pd/1290862567001/201704/1043/1290862567001_b381bba5-1a33-41f3-baab-98b7cd0730f5.vtt?pubId=1290862567001&videoId=5387626123001
Saol Faoi Shráid	1	1		https://tgfour-a.akamaihd.net/pd/1290862567001/201704/2131/1290862567001_cb173cc6-1284-4c02-8544-58d129067669.vtt?pubId=1290862567001&videoId=5387569907001
Saol Faoi Shráid	1	13		https://tgfour-a.akamaihd.net/pd/1290862567001/201711/717/1290862567001_7bbd173c-e68d-4e4e-8c2e-188eb3b07370.vtt?pubId=1290862567001&videoId=5387603095001
Dochreidte Gan Dabht	3	4		https://tgfour-a.akamaihd.net/pd/1290862567001/201712/1639/1290862567001_abefed3e-11a6-4bc0-be0b-66a54371aef8.vtt?pubId=1290862567001&videoId=5465177354001
Gearóid na Gaisce	1	26		https://tgfour-a.akamaihd.net/pd/1290862567001/201711/3573/1290862567001_eba46b20-e8d9-4a66-b60c-c4b6f464eb3a.vtt?pubId=1290862567001&videoId=5661255026001
Gearóid na Gaisce	1	25		https://tgfour-a.akamaihd.net/pd/1290862567001/201711/3739/1290862567001_22e04593-97c4-47bb-8f39-5c8d8afe3e11.vtt?pubId=1290862567001&videoId=5661154708001
Gearóid na Gaisce	1	24		https://tgfour-a.akamaihd.net/pd/1290862567001/201711/1675/1290862567001_deffc7ae-529f-4845-a44c-40a3f6fdbe33.vtt?pubId=1290862567001&videoId=5654776063001
Gearóid na Gaisce	1	23		https://tgfour-a.akamaihd.net/pd/1290862567001/201711/629/1290862567001_f8c96e5f-765c-41c7-8449-745ed96f350d.vtt?pubId=1290862567001&videoId=5653927211001
Gearóid na Gaisce	1	22		https://tgfour-a.akamaihd.net/pd/1290862567001/201711/2354/1290862567001_7e72fc43-2698-43d5-a4cc-e6d4aca9bf7e.vtt?pubId=1290862567001&videoId=5650041418001
Gearóid na Gaisce	1	21		https://tgfour-a.akamaihd.net/pd/1290862567001/201711/2423/1290862567001_c9b8c365-3ae4-43d9-8e43-a8f9a26db529.vtt?pubId=1290862567001&videoId=5646138455001
Gearóid na Gaisce	1	20		https://tgfour-a.akamaihd.net/pd/1290862567001/201711/881/1290862567001_fdba294c-afb8-4a13-ba6a-addb625cab99.vtt?pubId=1290862567001&videoId=5639252534001
Gearóid na Gaisce	1	19		https://tgfour-a.akamaihd.net/pd/1290862567001/201711/3407/1290862567001_327bbc14-a244-405d-afac-3d55fab24616.vtt?pubId=1290862567001&videoId=5638166038001
Gearóid na Gaisce	1	18		https://tgfour-a.akamaihd.net/pd/1290862567001/201711/2746/1290862567001_db2c38ee-829d-4fcb-828c-e387a24f0cac.vtt?pubId=1290862567001&videoId=5633154467001
