b'éalú	bʲ eː ˈ lˠ uː
n-éalú	nʲ eː ˈ lˠ uː
m'éalú	mʲ eː ˈ lˠ uː
d'éalú	dʲ eː ˈ lˠ uː
t-easaontas	ˈ tʲ a ˈ sˠ eː nˠ t̪ˠ ə sˠ
b'easaontas	ˈ bʲ a ˈ sˠ eː nˠ t̪ˠ ə sˠ
n-easaontas	ˈ nʲ a ˈ sˠ eː nˠ t̪ˠ ə sˠ
m'easaontas	ˈ mʲ a ˈ sˠ eː nˠ t̪ˠ ə sˠ
d'easaontas	ˈ dʲ a ˈ sˠ eː nˠ t̪ˠ ə sˠ
n-é	nʲ e
t-éigean	ˈ tʲ eː ɟ ə nˠ
b'éigean	ˈ bʲ eː ɟ ə nˠ
n-éigean	ˈ nʲ eː ɟ ə nˠ
m'éigean	ˈ mʲ eː ɟ ə nˠ
d'éigean	ˈ dʲ eː ɟ ə nˠ
mb'éigean	ˈ mʲ eː ɟ ə nˠ
b'éigin	ˈ bʲ eː ɟ ə nʲ
n-éigin	ˈ nʲ eː ɟ ə nʲ
m'éigin	ˈ mʲ eː ɟ ə nʲ
d'éigin	ˈ dʲ eː ɟ ə nʲ
t-éileamh	ˈ tʲ eː lʲ ə vˠ
b'éileamh	ˈ bʲ eː lʲ ə vˠ
n-éileamh	ˈ nʲ eː lʲ ə vˠ
m'éileamh	ˈ mʲ eː lʲ ə vˠ
d'éileamh	ˈ dʲ eː lʲ ə vˠ
b'eile	ˈ bʲ e lʲ ə
n-eile	ˈ nʲ e lʲ ə
b'éirim	ˈ bʲ eː ɾʲ ə mʲ
n-éirim	ˈ nʲ eː ɾʲ ə mʲ
m'éirim	ˈ mʲ eː ɾʲ ə mʲ
d'éirim	ˈ dʲ eː ɾʲ ə mʲ
b'Éirinn	ˈ bʲ eː ɾʲ i nʲ
nÉirinn	ˈ nʲ eː ɾʲ i nʲ
m'Éirinn	ˈ mʲ eː ɾʲ i nʲ
d'Éirinn	ˈ dʲ eː ɾʲ i nʲ
b'éis	ˈ bʲ eː ʃ
n-éis	ˈ nʲ eː ʃ
m'éis	ˈ mʲ eː ʃ
d'éis	ˈ dʲ eː ʃ
b'éisteacht	ˈ bʲ eː ʃ tʲ ə x t̪ˠ
n-éisteacht	ˈ nʲ eː ʃ tʲ ə x t̪ˠ
m'éisteacht	ˈ mʲ eː ʃ tʲ ə x t̪ˠ
d'éisteacht	ˈ dʲ eː ʃ tʲ ə x t̪ˠ
t-eolas	ˈ tʲ oː lˠ ə sˠ
b'eolas	ˈ bʲ oː lˠ ə sˠ
n-eolas	ˈ nʲ oː lˠ ə sˠ
m'eolas	ˈ mʲ oː lˠ ə sˠ
d'eolas	ˈ dʲ oː lˠ ə sˠ
b'fhada	ˈ bˠ a d̪ˠ ə
d'fhág	ˈ d̪ˠ aː ɡ
b'fhaid	ˈ bˠ a dʲ
m'fhaid	ˈ mˠ a dʲ
d'fhaid	ˈ d̪ˠ a dʲ
b'fhairsing	ˈ bˠ a ɾˠ ʃ ə nʲ
d'fhanadh	ˈ d̪ˠ a nˠ ə
d'fhan	ˈ d̪ˠ a nˠ
b'fhéachaint	ˈ bʲ iˑə x ə nʲ tʲ
m'fhéachaint	ˈ mʲ iˑə x ə nʲ tʲ
d'fhéachaint	ˈ dʲ iˑə x ə nʲ tʲ
d'fhéach	ˈ dʲ iˑə x
d'fhéadadh	ˈ dʲ iˑə t̪ˠ ə x
d'fhéadaidís	ˈ dʲ eː d̪ˠ ə dʲ iː ʃ
d'fhéadainn	ˈ dʲ eː d̪ˠ ə nʲ
d'fhéadfadh	ˈ dʲ iˑə t̪ˠ ə x
d'fhéadfainn	ˈ dʲ iˑə t̪ˠ ə nʲ
d'fhéad	ˈ dʲ iˑə d̪ˠ
b'fhear	ˈ bʲ a ɾˠ
m'fhear	ˈ mʲ a ɾˠ
d'fhear	ˈ dʲ a ɾˠ
b'fhearr	ˈ bʲ aː ɾˠ
mb'fhearr	ˈ mʲ aː ɾˠ
b'fhéidir	ˈ bʲ eː dʲ ə ɾʲ
m'fhéidir	ˈ mʲ eː dʲ ə ɾʲ
d'fhéidir	ˈ dʲ eː dʲ ə ɾʲ
mb'fhéidir	ˈ mʲ eː dʲ ə ɾʲ
b'fhéir	ˈ bʲ eː ɾʲ
m'fhéir	ˈ mʲ eː ɾʲ
d'fhéir	ˈ dʲ eː ɾʲ
b'fheirm	ˈ bʲ e ɾʲ ə mʲ
m'fheirm	ˈ mʲ e ɾʲ ə mʲ
d'fheirm	ˈ dʲ e ɾʲ ə mʲ
b'fheoil	ˈ bʲ oː lʲ
m'fheoil	ˈ mʲ oː lʲ
d'fheoil	ˈ dʲ oː lʲ
b'fhios	ˈ bʲ i sˠ
m'fhios	ˈ mʲ i sˠ
d'fhios	ˈ dʲ i sˠ
b'fhir	ˈ bʲ i ɾʲ
m'fhir	ˈ mʲ i ɾʲ
d'fhir	ˈ dʲ i ɾʲ
b'fhiú	ˈ bʲ j uː
m'fhiú	ˈ mʲ j uː
d'fhiú	ˈ dʲ j uː
mb'fhiú	ˈ mʲ j uː
b'fhocal	ˈ bˠ o k ə lˠ
m'fhocal	ˈ mˠ o k ə lˠ
d'fhocal	ˈ d̪ˠ o k ə lˠ
b'fholáir	bˠ aː ɾʲ
b'fhonn	ˈ bˠ au nˠ
m'fhonn	ˈ mˠ au nˠ
d'fhonn	ˈ d̪ˠ au nˠ
b'fhuachta	ˈ bˠ uˑə x t̪ˠ ə
m'fhuachta	ˈ mˠ uˑə x t̪ˠ ə
d'fhuachta	ˈ d̪ˠ uˑə x t̪ˠ ə
b'fhuacht	ˈ bˠ uˑə x t̪ˠ
m'fhuacht	ˈ mˠ uˑə x t̪ˠ
d'fhuacht	ˈ d̪ˠ uˑə x t̪ˠ
b'iarainn	ˈ bʲ iˑə ɾˠ ə nʲ
n-iarainn	ˈ nʲ iˑə ɾˠ ə nʲ
m'iarainn	ˈ mʲ iˑə ɾˠ ə nʲ
d'iarainn	ˈ dʲ iˑə ɾˠ ə nʲ
b'iarracht	ˈ bʲ iˑə ɾˠ ə x t̪ˠ
n-iarracht	ˈ nʲ iˑə ɾˠ ə x t̪ˠ
m'iarracht	ˈ mʲ iˑə ɾˠ ə x t̪ˠ
d'iarracht	ˈ dʲ iˑə ɾˠ ə x t̪ˠ
b'iarraidh	ˈ bʲ iˑə ɾˠ i ɟ
n-iarraidh	ˈ nʲ iˑə ɾˠ i ɟ
m'iarraidh	ˈ mʲ iˑə ɾˠ i ɟ
d'iarraidh	ˈ dʲ iˑə ɾˠ i ɟ
b'iasachta	ˈ bʲ iˑə sˠ ə x t̪ˠ ə
n-iasachta	ˈ nʲ iˑə sˠ ə x t̪ˠ ə
m'iasachta	ˈ mʲ iˑə sˠ ə x t̪ˠ ə
d'iasachta	ˈ dʲ iˑə sˠ ə x t̪ˠ ə
t-imeacht	tʲ i ˈ mʲ a x t̪ˠ
b'imeacht	bʲ i ˈ mʲ a x t̪ˠ
n-imeacht	nʲ i ˈ mʲ a x t̪ˠ
m'imeacht	mʲ i ˈ mʲ a x t̪ˠ
d'imeacht	dʲ i ˈ mʲ a x t̪ˠ
b'ime	ˈ bʲ i mʲ ə
n-ime	ˈ nʲ i mʲ ə
m'ime	ˈ mʲ i mʲ ə
d'ime	ˈ dʲ i mʲ ə
b'imigéiniúla	ˈ bʲ i mʲ i ˈ ɟ eː nʲ uː lˠ ə
n-imigéiniúla	ˈ nʲ i mʲ i ˈ ɟ eː nʲ uː lˠ ə
t-im	ˈ tʲ i mʲ
b'im	ˈ bʲ i mʲ
n-im	ˈ nʲ i mʲ
m'im	ˈ mʲ i mʲ
d'im	ˈ dʲ i mʲ
t-iniúchadh	ˈ tʲ i ˈ nʲ uː x ə
b'iniúchadh	ˈ bʲ i ˈ nʲ uː x ə
n-iniúchadh	ˈ nʲ i ˈ nʲ uː x ə
m'iniúchadh	ˈ mʲ i ˈ nʲ uː x ə
d'iniúchadh	ˈ dʲ i ˈ nʲ uː x ə
b'iomarca	ˈ bʲ u mˠ ə ɾˠ k ə
n-iomarca	ˈ nʲ u mˠ ə ɾˠ k ə
m'iomarca	ˈ mʲ u mˠ ə ɾˠ k ə
d'iomarca	ˈ dʲ u mˠ ə ɾˠ k ə
t-ionam	ˈ tʲ uː nˠ ə mˠ
b'ionam	ˈ bʲ uː nˠ ə mˠ
n-ionam	ˈ nʲ uː nˠ ə mˠ
m'ionam	ˈ mʲ uː nˠ ə mˠ
d'ionam	ˈ dʲ uː nˠ ə mˠ
b'iothlainn	ˈ bʲ i h lˠ ə nʲ
n-iothlainn	ˈ nʲ i h lˠ ə nʲ
m'iothlainn	ˈ mʲ i h lˠ ə nʲ
d'iothlainn	ˈ dʲ i h lˠ ə nʲ
t-íseal	ˈ tʲ iː ʃ ə lˠ
b'íseal	ˈ bʲ iː ʃ ə lˠ
n-íseal	ˈ nʲ iː ʃ ə lˠ
m'íseal	ˈ mʲ iː ʃ ə lˠ
d'íseal	ˈ dʲ iː ʃ ə lˠ
t-ithe	ˈ tʲ i h ə
b'ithe	ˈ bʲ i h ə
n-ithe	ˈ nʲ i h ə
m'ithe	ˈ mʲ i h ə
d'ithe	ˈ dʲ i h ə
n-ith	ˈ nʲ i
d'ith	ˈ dʲ i
b'obair	ˈ bˠ o bˠ ə ɾʲ
n-obair	ˈ n̻ˠ o bˠ ə ɾʲ
m'obair	ˈ mˠ o bˠ ə ɾʲ
d'obair	ˈ d̪ˠ o bˠ ə ɾʲ
t-ochtar	ˈ t̪ˠ o x t̪ˠ ə ɾˠ
b'ochtar	ˈ bˠ o x t̪ˠ ə ɾˠ
n-ochtar	ˈ n̻ˠ o x t̪ˠ ə ɾˠ
m'ochtar	ˈ mˠ o x t̪ˠ ə ɾˠ
d'ochtar	ˈ d̪ˠ o x t̪ˠ ə ɾˠ
t-ocht	ˈ t̪ˠ o x t̪ˠ
b'ocht	ˈ bˠ o x t̪ˠ
n-ocht	ˈ n̻ˠ o x t̪ˠ
m'ocht	ˈ mˠ o x t̪ˠ
d'ocht	ˈ d̪ˠ o x t̪ˠ
b'ocrais	ˈ bˠ o k ɾˠ ə ʃ
n-ocrais	ˈ n̻ˠ o k ɾˠ ə ʃ
m'ocrais	ˈ mˠ o k ɾˠ ə ʃ
d'ocrais	ˈ d̪ˠ o k ɾˠ ə ʃ
t-ocras	ˈ t̪ˠ u k ɾˠ ə sˠ
b'ocras	ˈ bˠ u k ɾˠ ə sˠ
n-ocras	ˈ n̻ˠ u k ɾˠ ə sˠ
m'ocras	ˈ mˠ u k ɾˠ ə sˠ
d'ocras	ˈ d̪ˠ u k ɾˠ ə sˠ
b'óga	ˈ bˠ oː ɡ ə
n-óga	ˈ n̻ˠ oː ɡ ə
m'óga	ˈ mˠ oː ɡ ə
d'óga	ˈ d̪ˠ oː ɡ ə
t-óg	ˈ t̪ˠ oː ɡ
b'óg	ˈ bˠ oː ɡ
n-óg	ˈ n̻ˠ oː ɡ
m'óg	ˈ mˠ oː ɡ
d'óg	ˈ d̪ˠ oː ɡ
b'oibre	ˈ bˠ i bʲ ɾʲ ə
n-oibre	ˈ n̻ˠ i bʲ ɾʲ ə
m'oibre	ˈ mˠ i bʲ ɾʲ ə
d'oibre	ˈ d̪ˠ i bʲ ɾʲ ə
b'oilte	ˈ bˠ i lʲ tʲ ə
n-oilte	ˈ n̻ˠ i lʲ tʲ ə
b'oiread	ˈ bˠ e ɾʲ ə d̪ˠ
n-oiread	ˈ n̻ˠ e ɾʲ ə d̪ˠ
m'oiread	ˈ mˠ e ɾʲ ə d̪ˠ
d'oiread	ˈ d̪ˠ e ɾʲ ə d̪ˠ
t-olc	ˈ t̪ˠ o lˠ k
b'olc	ˈ bˠ o lˠ k
n-olc	ˈ n̻ˠ o lˠ k
m'olc	ˈ mˠ o lˠ k
d'olc	ˈ d̪ˠ o lˠ k
t-ollamh	ˈ t̪ˠ o lˠ ˌ a vˠ
b'ollamh	ˈ bˠ o lˠ ˌ a vˠ
n-ollamh	ˈ n̻ˠ o lˠ ˌ a vˠ
m'ollamh	ˈ mˠ o lˠ ˌ a vˠ
d'ollamh	ˈ d̪ˠ o lˠ ˌ a vˠ
t-ó	ˈ t̪ˠ oː
b'ó	ˈ bˠ oː
n-ó	ˈ n̻ˠ oː
m'ó	ˈ mˠ oː
d'ó	ˈ d̪ˠ oː
t-ord	ˈ t̪ˠ o ɾˠ d̪ˠ
b'ord	ˈ bˠ o ɾˠ d̪ˠ
n-ord	ˈ n̻ˠ o ɾˠ d̪ˠ
m'ord	ˈ mˠ o ɾˠ d̪ˠ
d'ord	ˈ d̪ˠ o ɾˠ d̪ˠ
b'ortha	ˈ bˠ o ɾ̥ˠ ə
n-ortha	ˈ n̻ˠ o ɾ̥ˠ ə
m'ortha	ˈ mˠ o ɾ̥ˠ ə
d'ortha	ˈ d̪ˠ o ɾ̥ˠ ə
n-oscail	ˈ n̻ˠ o sˠ k ə lʲ
d'oscail	ˈ d̪ˠ o sˠ k ə lʲ
b'oscailt	ˈ bˠ o sˠ k ə lʲ tʲ
n-oscailt	ˈ n̻ˠ o sˠ k ə lʲ tʲ
m'oscailt	ˈ mˠ o sˠ k ə lʲ tʲ
d'oscailt	ˈ d̪ˠ o sˠ k ə lʲ tʲ
b'uachtarach	ˈ bˠ uˑə x t̪ˠ ə ɾˠ ə x
n-uachtarach	ˈ n̻ˠ uˑə x t̪ˠ ə ɾˠ ə x
b'uaigneacha	ˈ bˠ uˑə ɟ nʲ ə x ə
n-uaigneacha	ˈ n̻ˠ uˑə ɟ nʲ ə x ə
b'uaim	ˈ bˠ uˑə mʲ
n-uaim	ˈ n̻ˠ uˑə mʲ
m'uaim	ˈ mˠ uˑə mʲ
d'uaim	ˈ d̪ˠ uˑə mʲ
b'uain	ˈ bˠ uˑə nʲ
n-uain	ˈ n̻ˠ uˑə nʲ
