d'aráin	d̪ˠ ə ˈ ɾˠ aː n̻ʲ
n-aralt	ˈ n̻ˠ a ɾˠ ə l̻ˠ t̪ˠ
m'aralt	ˈ mˠ a ɾˠ ə l̻ˠ t̪ˠ
b'aralt	ˈ bˠ a ɾˠ ə l̻ˠ t̪ˠ
t-aralt	ˈ t̪ˠ a ɾˠ ə l̻ˠ t̪ˠ
d'aralt	ˈ d̪ˠ a ɾˠ ə l̻ˠ t̪ˠ
n-arán	n̻ˠ ə ˈ ɾˠ aː n̻ˠ
m'arán	mˠ ə ˈ ɾˠ aː n̻ˠ
b'arán	bˠ ə ˈ ɾˠ aː n̻ˠ
t-arán	t̪ˠ ə ˈ ɾˠ aː n̻ˠ
d'arán	d̪ˠ ə ˈ ɾˠ aː n̻ˠ
nÁrann	ˈ n̻ˠ aː ɾˠ ə n̻ˠ
m'Árann	ˈ mˠ aː ɾˠ ə n̻ˠ
b'Árann	ˈ bˠ aː ɾˠ ə n̻ˠ
d'Árann	ˈ d̪ˠ aː ɾˠ ə n̻ˠ
n-áras	ˈ n̻ˠ aː ɾˠ ə sˠ
m'áras	ˈ mˠ aː ɾˠ ə sˠ
b'áras	ˈ bˠ aː ɾˠ ə sˠ
t-áras	ˈ t̪ˠ aː ɾˠ ə sˠ
d'áras	ˈ d̪ˠ aː ɾˠ ə sˠ
n-árasán	ˈ n̻ˠ aː ɾˠ ə sˠ aː n̻ˠ
m'árasán	ˈ mˠ aː ɾˠ ə sˠ aː n̻ˠ
b'árasán	ˈ bˠ aː ɾˠ ə sˠ aː n̻ˠ
t-árasán	ˈ t̪ˠ aː ɾˠ ə sˠ aː n̻ˠ
d'árasán	ˈ d̪ˠ aː ɾˠ ə sˠ aː n̻ˠ
n-arbhair	ˈ n̻ˠ a ɾˠ ə vˠ ə ɾʲ
m'arbhair	ˈ mˠ a ɾˠ ə vˠ ə ɾʲ
b'arbhair	ˈ bˠ a ɾˠ ə vˠ ə ɾʲ
d'arbhair	ˈ d̪ˠ a ɾˠ ə vˠ ə ɾʲ
n-arbhar	ˈ n̻ˠ a ɾˠ ə vˠ ə ɾˠ
m'arbhar	ˈ mˠ a ɾˠ ə vˠ ə ɾˠ
b'arbhar	ˈ bˠ a ɾˠ ə vˠ ə ɾˠ
t-arbhar	ˈ t̪ˠ a ɾˠ ə vˠ ə ɾˠ
d'arbhar	ˈ d̪ˠ a ɾˠ ə vˠ ə ɾˠ
n-ard	ˈ n̻ˠ aː ɾˠ d̪ˠ
m'ard	ˈ mˠ aː ɾˠ d̪ˠ
b'ard	ˈ bˠ aː ɾˠ d̪ˠ
t-ard	ˈ t̪ˠ aː ɾˠ d̪ˠ
d'ard	ˈ d̪ˠ aː ɾˠ d̪ˠ
nArd	ˈ n̻ˠ aː ɾˠ d̪ˠ
m'Ard	ˈ mˠ aː ɾˠ d̪ˠ
b'Ard	ˈ bˠ aː ɾˠ d̪ˠ
tArd	ˈ t̪ˠ aː ɾˠ d̪ˠ
d'Ard	ˈ d̪ˠ aː ɾˠ d̪ˠ
n-arda	ˈ n̻ˠ aː ɾˠ d̪ˠ ə
m'arda	ˈ mˠ aː ɾˠ d̪ˠ ə
b'arda	ˈ bˠ aː ɾˠ d̪ˠ ə
d'arda	ˈ d̪ˠ aː ɾˠ d̪ˠ ə
n-ardaigh	ˈ n̻ˠ a ɾˠ d̪ˠ ə
d'ardaigh	ˈ d̪ˠ a ɾˠ d̪ˠ ə
n-ardaithe	ˈ n̻ˠ a ɾˠ d̪ˠ ə h ə
m'ardaithe	ˈ mˠ a ɾˠ d̪ˠ ə h ə
b'ardaithe	ˈ bˠ a ɾˠ d̪ˠ ə h ə
d'ardaithe	ˈ d̪ˠ a ɾˠ d̪ˠ ə h ə
n-ardaitheoir	ˈ n̻ˠ aː ɾˠ ˈ d̪ˠ a h oː ɾʲ
m'ardaitheoir	ˈ mˠ aː ɾˠ ˈ d̪ˠ a h oː ɾʲ
b'ardaitheoir	ˈ bˠ aː ɾˠ ˈ d̪ˠ a h oː ɾʲ
t-ardaitheoir	ˈ t̪ˠ aː ɾˠ ˈ d̪ˠ a h oː ɾʲ
d'ardaitheoir	ˈ d̪ˠ aː ɾˠ ˈ d̪ˠ a h oː ɾʲ
n-ardán	ˈ n̻ˠ aː ɾˠ d̪ˠ aː n̻ˠ
m'ardán	ˈ mˠ aː ɾˠ d̪ˠ aː n̻ˠ
b'ardán	ˈ bˠ aː ɾˠ d̪ˠ aː n̻ˠ
t-ardán	ˈ t̪ˠ aː ɾˠ d̪ˠ aː n̻ˠ
d'ardán	ˈ d̪ˠ aː ɾˠ d̪ˠ aː n̻ˠ
n-ardchaighdeáin	ˈ n̻ˠ aː ɾˠ d̪ˠ ˈ x ai dʲ aː nʲ
m'ardchaighdeáin	ˈ mˠ aː ɾˠ d̪ˠ ˈ x ai dʲ aː nʲ
b'ardchaighdeáin	ˈ bˠ aː ɾˠ d̪ˠ ˈ x ai dʲ aː nʲ
d'ardchaighdeáin	ˈ d̪ˠ aː ɾˠ d̪ˠ ˈ x ai dʲ aː nʲ
n-ardchaighdeán	ˈ n̻ˠ aː ɾˠ d̪ˠ ˌ x ai dʲ aː n̻ˠ
m'ardchaighdeán	ˈ mˠ aː ɾˠ d̪ˠ ˌ x ai dʲ aː n̻ˠ
b'ardchaighdeán	ˈ bˠ aː ɾˠ d̪ˠ ˌ x ai dʲ aː n̻ˠ
t-ardchaighdeán	ˈ t̪ˠ aː ɾˠ d̪ˠ ˌ x ai dʲ aː n̻ˠ
d'ardchaighdeán	ˈ d̪ˠ aː ɾˠ d̪ˠ ˌ x ai dʲ aː n̻ˠ
n-ardchathair	ˈ n̻ˠ aː ɾˠ d̪ˠ ˈ x a h ə ɾʲ
m'ardchathair	ˈ mˠ aː ɾˠ d̪ˠ ˈ x a h ə ɾʲ
b'ardchathair	ˈ bˠ aː ɾˠ d̪ˠ ˈ x a h ə ɾʲ
d'ardchathair	ˈ d̪ˠ aː ɾˠ d̪ˠ ˈ x a h ə ɾʲ
n-ard-diúc	ˈ n̻ˠ aː ɾˠ ˈ dʲ uː k
m'ard-diúc	ˈ mˠ aː ɾˠ ˈ dʲ uː k
b'ard-diúc	ˈ bˠ aː ɾˠ ˈ dʲ uː k
t-ard-diúc	ˈ t̪ˠ aː ɾˠ ˈ dʲ uː k
d'ard-diúc	ˈ d̪ˠ aː ɾˠ ˈ dʲ uː k
n-ardeaglais	ˈ n̻ˠ aː ɾˠ ˈ d̪ˠ a ɡ l̻ˠ ə ʃ
m'ardeaglais	ˈ mˠ aː ɾˠ ˈ d̪ˠ a ɡ l̻ˠ ə ʃ
b'ardeaglais	ˈ bˠ aː ɾˠ ˈ d̪ˠ a ɡ l̻ˠ ə ʃ
d'ardeaglais	ˈ d̪ˠ aː ɾˠ ˈ d̪ˠ a ɡ l̻ˠ ə ʃ
n-ardeaspag	ˈ n̻ˠ aː ɾˠ ˈ d̪ˠ a sˠ pˠ ə ɡ
m'ardeaspag	ˈ mˠ aː ɾˠ ˈ d̪ˠ a sˠ pˠ ə ɡ
b'ardeaspag	ˈ bˠ aː ɾˠ ˈ d̪ˠ a sˠ pˠ ə ɡ
t-ardeaspag	ˈ t̪ˠ aː ɾˠ ˈ d̪ˠ a sˠ pˠ ə ɡ
d'ardeaspag	ˈ d̪ˠ aː ɾˠ ˈ d̪ˠ a sˠ pˠ ə ɡ
n-ardghlórach	ˈ n̻ˠ aː ɾˠ d̪ˠ ˈ ɣ l̻ˠ oː ɾˠ ə x
b'ardghlórach	ˈ bˠ aː ɾˠ d̪ˠ ˈ ɣ l̻ˠ oː ɾˠ ə x
n-ardmháistir	ˈ n̻ˠ aː ɾˠ d̪ˠ ˈ vˠ aː ʃ tʲ ə ɾʲ
m'ardmháistir	ˈ mˠ aː ɾˠ d̪ˠ ˈ vˠ aː ʃ tʲ ə ɾʲ
b'ardmháistir	ˈ bˠ aː ɾˠ d̪ˠ ˈ vˠ aː ʃ tʲ ə ɾʲ
t-ardmháistir	ˈ t̪ˠ aː ɾˠ d̪ˠ ˈ vˠ aː ʃ tʲ ə ɾʲ
d'ardmháistir	ˈ d̪ˠ aː ɾˠ d̪ˠ ˈ vˠ aː ʃ tʲ ə ɾʲ
n-ardmháistreás	ˈ n̻ˠ aː ɾˠ d̪ˠ ˈ vˠ aː ʃ tʲ ɾʲ aː sˠ
m'ardmháistreás	ˈ mˠ aː ɾˠ d̪ˠ ˈ vˠ aː ʃ tʲ ɾʲ aː sˠ
b'ardmháistreás	ˈ bˠ aː ɾˠ d̪ˠ ˈ vˠ aː ʃ tʲ ɾʲ aː sˠ
d'ardmháistreás	ˈ d̪ˠ aː ɾˠ d̪ˠ ˈ vˠ aː ʃ tʲ ɾʲ aː sˠ
n-ardnósach	ˈ n̻ˠ aː ɾˠ d̪ˠ ˈ n̻ˠ oː sˠ ə x
b'ardnósach	ˈ bˠ aː ɾˠ d̪ˠ ˈ n̻ˠ oː sˠ ə x
n-ardsagart	ˈ n̻ˠ aː ɾˠ d̪ˠ ˈ sˠ a ɡ ə ɾˠ t̪ˠ
m'ardsagart	ˈ mˠ aː ɾˠ d̪ˠ ˈ sˠ a ɡ ə ɾˠ t̪ˠ
b'ardsagart	ˈ bˠ aː ɾˠ d̪ˠ ˈ sˠ a ɡ ə ɾˠ t̪ˠ
t-ardsagart	ˈ t̪ˠ aː ɾˠ d̪ˠ ˈ sˠ a ɡ ə ɾˠ t̪ˠ
d'ardsagart	ˈ d̪ˠ aː ɾˠ d̪ˠ ˈ sˠ a ɡ ə ɾˠ t̪ˠ
n-ardteicneolaíochta	ˈ n̻ˠ aː ɾˠ d̪ˠ ˈ tʲ e c nʲ oː l̻ˠ iˑə x t̪ˠ ə
m'ardteicneolaíochta	ˈ mˠ aː ɾˠ d̪ˠ ˈ tʲ e c nʲ oː l̻ˠ iˑə x t̪ˠ ə
b'ardteicneolaíochta	ˈ bˠ aː ɾˠ d̪ˠ ˈ tʲ e c nʲ oː l̻ˠ iˑə x t̪ˠ ə
d'ardteicneolaíochta	ˈ d̪ˠ aː ɾˠ d̪ˠ ˈ tʲ e c nʲ oː l̻ˠ iˑə x t̪ˠ ə
n-ardú	ˈ n̻ˠ aː ɾˠ d̪ˠ uː
m'ardú	ˈ mˠ aː ɾˠ d̪ˠ uː
b'ardú	ˈ bˠ aː ɾˠ d̪ˠ uː
t-ardú	ˈ t̪ˠ aː ɾˠ d̪ˠ uː
d'ardú	ˈ d̪ˠ aː ɾˠ d̪ˠ uː
n-argóint	ˈ n̻ˠ a ɾˠ ə ɡ oː nʲ tʲ
m'argóint	ˈ mˠ a ɾˠ ə ɡ oː nʲ tʲ
b'argóint	ˈ bˠ a ɾˠ ə ɡ oː nʲ tʲ
d'argóint	ˈ d̪ˠ a ɾˠ ə ɡ oː nʲ tʲ
m'arm	ˈ mˠ a ɾˠ ə mˠ
b'arm	ˈ bˠ a ɾˠ ə mˠ
d'arm	ˈ d̪ˠ a ɾˠ ə mˠ
n-armáil	ˈ n̻ˠ a ɾˠ ə mˠ aː lʲ
m'armáil	ˈ mˠ a ɾˠ ə mˠ aː lʲ
b'armáil	ˈ bˠ a ɾˠ ə mˠ aː lʲ
t-armáil	ˈ t̪ˠ a ɾˠ ə mˠ aː lʲ
d'armáil	ˈ d̪ˠ a ɾˠ ə mˠ aː lʲ
n-armas	ˈ n̻ˠ a ɾˠ ə mˠ ə sˠ
m'armas	ˈ mˠ a ɾˠ ə mˠ ə sˠ
b'armas	ˈ bˠ a ɾˠ ə mˠ ə sˠ
t-armas	ˈ t̪ˠ a ɾˠ ə mˠ ə sˠ
d'armas	ˈ d̪ˠ a ɾˠ ə mˠ ə sˠ
n-armlann	ˈ n̻ˠ a ɾˠ ə mˠ l̻ˠ ə n̻ˠ
m'armlann	ˈ mˠ a ɾˠ ə mˠ l̻ˠ ə n̻ˠ
b'armlann	ˈ bˠ a ɾˠ ə mˠ l̻ˠ ə n̻ˠ
d'armlann	ˈ d̪ˠ a ɾˠ ə mˠ l̻ˠ ə n̻ˠ
n-armlóin	ˈ n̻ˠ a ɾˠ ə mˠ l̻ˠ oː nʲ
m'armlóin	ˈ mˠ a ɾˠ ə mˠ l̻ˠ oː nʲ
b'armlóin	ˈ bˠ a ɾˠ ə mˠ l̻ˠ oː nʲ
d'armlóin	ˈ d̪ˠ a ɾˠ ə mˠ l̻ˠ oː nʲ
n-armlón	ˈ n̻ˠ a ɾˠ ə mˠ l̻ˠ oː n̻ˠ
m'armlón	ˈ mˠ a ɾˠ ə mˠ l̻ˠ oː n̻ˠ
b'armlón	ˈ bˠ a ɾˠ ə mˠ l̻ˠ oː n̻ˠ
t-armlón	ˈ t̪ˠ a ɾˠ ə mˠ l̻ˠ oː n̻ˠ
d'armlón	ˈ d̪ˠ a ɾˠ ə mˠ l̻ˠ oː n̻ˠ
n-armúr	ˈ n̻ˠ a ɾˠ ə mˠ uː ɾˠ
m'armúr	ˈ mˠ a ɾˠ ə mˠ uː ɾˠ
b'armúr	ˈ bˠ a ɾˠ ə mˠ uː ɾˠ
t-armúr	ˈ t̪ˠ a ɾˠ ə mˠ uː ɾˠ
d'armúr	ˈ d̪ˠ a ɾˠ ə mˠ uː ɾˠ
n-arracht	ˈ n̻ˠ a ɾˠ ə x t̪ˠ
m'arracht	ˈ mˠ a ɾˠ ə x t̪ˠ
b'arracht	ˈ bˠ a ɾˠ ə x t̪ˠ
t-arracht	ˈ t̪ˠ a ɾˠ ə x t̪ˠ
d'arracht	ˈ d̪ˠ a ɾˠ ə x t̪ˠ
n-ársa	ˈ n̻ˠ aː ɾˠ sˠ ə
b'ársa	ˈ bˠ aː ɾˠ sˠ ə
n-arsa	ˈ n̻ˠ ə ɾˠ sˠ ə
nArtach	ˈ n̻ˠ a ɾˠ t̪ˠ ə x
m'Artach	ˈ mˠ a ɾˠ t̪ˠ ə x
b'Artach	ˈ bˠ a ɾˠ t̪ˠ ə x
tArtach	ˈ t̪ˠ a ɾˠ t̪ˠ ə x
d'Artach	ˈ d̪ˠ a ɾˠ t̪ˠ ə x
n-artaire	ˈ n̻ˠ a ɾˠ t̪ˠ ə ɾʲ ə
m'artaire	ˈ mˠ a ɾˠ t̪ˠ ə ɾʲ ə
b'artaire	ˈ bˠ a ɾˠ t̪ˠ ə ɾʲ ə
t-artaire	ˈ t̪ˠ a ɾˠ t̪ˠ ə ɾʲ ə
d'artaire	ˈ d̪ˠ a ɾˠ t̪ˠ ə ɾʲ ə
n-árthach	ˈ n̻ˠ aː ɾ̥ˠ ə x
m'árthach	ˈ mˠ aː ɾ̥ˠ ə x
b'árthach	ˈ bˠ aː ɾ̥ˠ ə x
t-árthach	ˈ t̪ˠ aː ɾ̥ˠ ə x
d'árthach	ˈ d̪ˠ aː ɾ̥ˠ ə x
n-arúil	ˈ n̻ˠ a ɾˠ uː lʲ
b'arúil	ˈ bˠ a ɾˠ uː lʲ
n-asail	ˈ n̻ˠ a sˠ ə lʲ
m'asail	ˈ mˠ a sˠ ə lʲ
b'asail	ˈ bˠ a sˠ ə lʲ
d'asail	ˈ d̪ˠ a sˠ ə lʲ
n-asal	ˈ n̻ˠ a sˠ ə l̻ˠ
m'asal	ˈ mˠ a sˠ ə l̻ˠ
b'asal	ˈ bˠ a sˠ ə l̻ˠ
t-asal	ˈ t̪ˠ a sˠ ə l̻ˠ
d'asal	ˈ d̪ˠ a sˠ ə l̻ˠ
nAsarbaiseáin	ˈ n̻ˠ a sˠ ə ɾˠ bˠ ə ʃ aː nʲ
m'Asarbaiseáin	ˈ mˠ a sˠ ə ɾˠ bˠ ə ʃ aː nʲ
b'Asarbaiseáin	ˈ bˠ a sˠ ə ɾˠ bˠ ə ʃ aː nʲ
d'Asarbaiseáin	ˈ d̪ˠ a sˠ ə ɾˠ bˠ ə ʃ aː nʲ
n-asarlaíocht	ˈ n̻ˠ a sˠ ə ɾˠ l̻ˠ iˑə x t̪ˠ
m'asarlaíocht	ˈ mˠ a sˠ ə ɾˠ l̻ˠ iˑə x t̪ˠ
b'asarlaíocht	ˈ bˠ a sˠ ə ɾˠ l̻ˠ iˑə x t̪ˠ
d'asarlaíocht	ˈ d̪ˠ a sˠ ə ɾˠ l̻ˠ iˑə x t̪ˠ
n-ásc	ˈ n̻ˠ aː sˠ k
m'ásc	ˈ mˠ aː sˠ k
b'ásc	ˈ bˠ aː sˠ k
t-ásc	ˈ t̪ˠ aː sˠ k
d'ásc	ˈ d̪ˠ aː sˠ k
n-ascaill	ˈ n̻ˠ a sˠ k ə l̻ʲ
m'ascaill	ˈ mˠ a sˠ k ə l̻ʲ
b'ascaill	ˈ bˠ a sˠ k ə l̻ʲ
d'ascaill	ˈ d̪ˠ a sˠ k ə l̻ʲ
n-ascnamh	ˈ n̻ˠ a sˠ k nˠ ə
m'ascnamh	ˈ mˠ a sˠ k nˠ ə
b'ascnamh	ˈ bˠ a sˠ k nˠ ə
t-ascnamh	ˈ t̪ˠ a sˠ k nˠ ə
d'ascnamh	ˈ d̪ˠ a sˠ k nˠ ə
n-asléamh	ˈ n̻ˠ a ʃ lʲ eː vˠ
m'asléamh	ˈ mˠ a ʃ lʲ eː vˠ
b'asléamh	ˈ bˠ a ʃ lʲ eː vˠ
t-asléamh	ˈ t̪ˠ a ʃ lʲ eː vˠ
d'asléamh	ˈ d̪ˠ a ʃ lʲ eː vˠ
n-asma	ˈ n̻ˠ a sˠ mˠ ə
m'asma	ˈ mˠ a sˠ mˠ ə
b'asma	ˈ bˠ a sˠ mˠ ə
t-asma	ˈ t̪ˠ a sˠ mˠ ə
d'asma	ˈ d̪ˠ a sˠ mˠ ə
n-asp	ˈ n̻ˠ a sˠ pˠ
m'asp	ˈ mˠ a sˠ pˠ
b'asp	ˈ bˠ a sˠ pˠ
d'asp	ˈ d̪ˠ a sˠ pˠ
n-aspairín	ˈ n̻ˠ a sˠ pˠ ə ɾʲ iː nʲ
m'aspairín	ˈ mˠ a sˠ pˠ ə ɾʲ iː nʲ
b'aspairín	ˈ bˠ a sˠ pˠ ə ɾʲ iː nʲ
t-aspairín	ˈ t̪ˠ a sˠ pˠ ə ɾʲ iː nʲ
d'aspairín	ˈ d̪ˠ a sˠ pˠ ə ɾʲ iː nʲ
n-astaigh	ˈ n̻ˠ a sˠ t̪ˠ ə
d'astaigh	ˈ d̪ˠ a sˠ t̪ˠ ə
n-astaíocht	ˈ n̻ˠ a sˠ t̪ˠ iˑə x t̪ˠ
m'astaíocht	ˈ mˠ a sˠ t̪ˠ iˑə x t̪ˠ
b'astaíocht	ˈ bˠ a sˠ t̪ˠ iˑə x t̪ˠ
d'astaíocht	ˈ d̪ˠ a sˠ t̪ˠ iˑə x t̪ˠ
n-astaróideach	ˈ n̻ˠ a sˠ t̪ˠ ə ɾˠ oː dʲ ə x
m'astaróideach	ˈ mˠ a sˠ t̪ˠ ə ɾˠ oː dʲ ə x
b'astaróideach	ˈ bˠ a sˠ t̪ˠ ə ɾˠ oː dʲ ə x
t-astaróideach	ˈ t̪ˠ a sˠ t̪ˠ ə ɾˠ oː dʲ ə x
d'astaróideach	ˈ d̪ˠ a sˠ t̪ˠ ə ɾˠ oː dʲ ə x
nAstráil	ˈ n̻ˠ a sˠ t̪ˠ ɾˠ aː lʲ
m'Astráil	ˈ mˠ a sˠ t̪ˠ ɾˠ aː lʲ
b'Astráil	ˈ bˠ a sˠ t̪ˠ ɾˠ aː lʲ
d'Astráil	ˈ d̪ˠ a sˠ t̪ˠ ɾˠ aː lʲ
nAstrálach	ˈ n̻ˠ a sˠ t̪ˠ ɾˠ aː l̻ˠ ə x
m'Astrálach	ˈ mˠ a sˠ t̪ˠ ɾˠ aː l̻ˠ ə x
b'Astrálach	ˈ bˠ a sˠ t̪ˠ ɾˠ aː l̻ˠ ə x
tAstrálach	ˈ t̪ˠ a sˠ t̪ˠ ɾˠ aː l̻ˠ ə x
d'Astrálach	ˈ d̪ˠ a sˠ t̪ˠ ɾˠ aː l̻ˠ ə x
n-astralaíocht	ˈ n̻ˠ a sˠ t̪ˠ ɾˠ ə l̻ˠ iˑə x t̪ˠ
m'astralaíocht	ˈ mˠ a sˠ t̪ˠ ɾˠ ə l̻ˠ iˑə x t̪ˠ
b'astralaíocht	ˈ bˠ a sˠ t̪ˠ ɾˠ ə l̻ˠ iˑə x t̪ˠ
d'astralaíocht	ˈ d̪ˠ a sˠ t̪ˠ ɾˠ ə l̻ˠ iˑə x t̪ˠ
nAstraláise	ˈ n̻ˠ a sˠ t̪ˠ ɾˠ ə l̻ˠ aː ʃ ə
m'Astraláise	ˈ mˠ a sˠ t̪ˠ ɾˠ ə l̻ˠ aː ʃ ə
b'Astraláise	ˈ bˠ a sˠ t̪ˠ ɾˠ ə l̻ˠ aː ʃ ə
d'Astraláise	ˈ d̪ˠ a sˠ t̪ˠ ɾˠ ə l̻ˠ aː ʃ ə
nAstraláiseach	ˈ n̻ˠ a sˠ t̪ˠ ɾˠ ə l̻ˠ aː ʃ ə x
m'Astraláiseach	ˈ mˠ a sˠ t̪ˠ ɾˠ ə l̻ˠ aː ʃ ə x
b'Astraláiseach	ˈ bˠ a sˠ t̪ˠ ɾˠ ə l̻ˠ aː ʃ ə x
tAstraláiseach	ˈ t̪ˠ a sˠ t̪ˠ ɾˠ ə l̻ˠ aː ʃ ə x
d'Astraláiseach	ˈ d̪ˠ a sˠ t̪ˠ ɾˠ ə l̻ˠ aː ʃ ə x
n-astú	ˈ n̻ˠ a sˠ t̪ˠ uː
m'astú	ˈ mˠ a sˠ t̪ˠ uː
b'astú	ˈ bˠ a sˠ t̪ˠ uː
t-astú	ˈ t̪ˠ a sˠ t̪ˠ uː
d'astú	ˈ d̪ˠ a sˠ t̪ˠ uː
n-at	ˈ n̻ˠ a t̪ˠ
m'at	ˈ mˠ a t̪ˠ
b'at	ˈ bˠ a t̪ˠ
t-at	ˈ t̪ˠ a t̪ˠ
d'at	ˈ d̪ˠ a t̪ˠ
n-atáirgeadh	ˈ n̻ˠ a t̪ˠ aː ɾʲ ɟ ə
m'atáirgeadh	ˈ mˠ a t̪ˠ aː ɾʲ ɟ ə
b'atáirgeadh	ˈ bˠ a t̪ˠ aː ɾʲ ɟ ə
t-atáirgeadh	ˈ t̪ˠ a t̪ˠ aː ɾʲ ɟ ə
d'atáirgeadh	ˈ d̪ˠ a t̪ˠ aː ɾʲ ɟ ə
n-atáirgthe	ˈ n̻ˠ a t̪ˠ aː ɾʲ ɟ h ə
m'atáirgthe	ˈ mˠ a t̪ˠ aː ɾʲ ɟ h ə
b'atáirgthe	ˈ bˠ a t̪ˠ aː ɾʲ ɟ h ə
d'atáirgthe	ˈ d̪ˠ a t̪ˠ aː ɾʲ ɟ h ə
n-ateangaire	ˈ n̻ˠ a tʲ ə ŋ ə ɾʲ ə
m'ateangaire	ˈ mˠ a tʲ ə ŋ ə ɾʲ ə
b'ateangaire	ˈ bˠ a tʲ ə ŋ ə ɾʲ ə
t-ateangaire	ˈ t̪ˠ a tʲ ə ŋ ə ɾʲ ə
d'ateangaire	ˈ d̪ˠ a tʲ ə ŋ ə ɾʲ ə
n-athaimsigh	ˈ n̻ˠ a ˈ a mʲ ʃ ə
d'athaimsigh	ˈ d̪ˠ a ˈ a mʲ ʃ ə
n-athair	ˈ n̻ˠ a h ə ɾʲ
m'athair	ˈ mˠ a h ə ɾʲ
b'athair	ˈ bˠ a h ə ɾʲ
t-athair	ˈ t̪ˠ a h ə ɾʲ
d'athair	ˈ d̪ˠ a h ə ɾʲ
n-áthas	ˈ n̻ˠ aː h ə sˠ
m'áthas	ˈ mˠ aː h ə sˠ
b'áthas	ˈ bˠ aː h ə sˠ
t-áthas	ˈ t̪ˠ aː h ə sˠ
d'áthas	ˈ d̪ˠ aː h ə sˠ
n-athbhaile	ˈ n̻ˠ a ˈ vˠ a lʲ ə
m'athbhaile	ˈ mˠ a ˈ vˠ a lʲ ə
b'athbhaile	ˈ bˠ a ˈ vˠ a lʲ ə
t-athbhaile	ˈ t̪ˠ a ˈ vˠ a lʲ ə
d'athbhaile	ˈ d̪ˠ a ˈ vˠ a lʲ ə
n-athbheochan	ˈ n̻ˠ a ˌ vʲ oː x ə n̻ˠ
m'athbheochan	ˈ mˠ a ˌ vʲ oː x ə n̻ˠ
b'athbheochan	ˈ bˠ a ˌ vʲ oː x ə n̻ˠ
d'athbheochan	ˈ d̪ˠ a ˌ vʲ oː x ə n̻ˠ
n-athbheoigh	ˈ n̻ˠ a ˈ vʲ oː j
d'athbheoigh	ˈ d̪ˠ a ˈ vʲ oː j
n-athbhliain	ˈ n̻ˠ a ˈ vʲ lʲ iˑə nʲ
m'athbhliain	ˈ mˠ a ˈ vʲ lʲ iˑə nʲ
b'athbhliain	ˈ bˠ a ˈ vʲ lʲ iˑə nʲ
d'athbhliain	ˈ d̪ˠ a ˈ vʲ lʲ iˑə nʲ
n-athbhreithnigh	ˈ n̻ˠ a ˈ vʲ ɾʲ e n̥ʲ ə
d'athbhreithnigh	ˈ d̪ˠ a ˈ vʲ ɾʲ e n̥ʲ ə
n-athbhreithnithe	ˈ n̻ˠ a ˌ vʲ ɾʲ e nʲ i h ə
m'athbhreithnithe	ˈ mˠ a ˌ vʲ ɾʲ e nʲ i h ə
b'athbhreithnithe	ˈ bˠ a ˌ vʲ ɾʲ e nʲ i h ə
d'athbhreithnithe	ˈ d̪ˠ a ˌ vʲ ɾʲ e nʲ i h ə
n-athbhreithniú	ˈ n̻ˠ a ˌ vʲ ɾʲ e nʲ uː
m'athbhreithniú	ˈ mˠ a ˌ vʲ ɾʲ e nʲ uː
b'athbhreithniú	ˈ bˠ a ˌ vʲ ɾʲ e nʲ uː
t-athbhreithniú	ˈ t̪ˠ a ˌ vʲ ɾʲ e nʲ uː
d'athbhreithniú	ˈ d̪ˠ a ˌ vʲ ɾʲ e nʲ uː
n-athchas	ˈ n̻ˠ a ˈ x a sˠ
d'athchas	ˈ d̪ˠ a ˈ x a sˠ
n-athchasadh	ˈ n̻ˠ a ˈ x a sˠ ə
m'athchasadh	ˈ mˠ a ˈ x a sˠ ə
b'athchasadh	ˈ bˠ a ˈ x a sˠ ə
t-athchasadh	ˈ t̪ˠ a ˈ x a sˠ ə
d'athchasadh	ˈ d̪ˠ a ˈ x a sˠ ə
n-athchló	ˈ n̻ˠ a ˈ x l̻ˠ oː
m'athchló	ˈ mˠ a ˈ x l̻ˠ oː
b'athchló	ˈ bˠ a ˈ x l̻ˠ oː
t-athchló	ˈ t̪ˠ a ˈ x l̻ˠ oː
d'athchló	ˈ d̪ˠ a ˈ x l̻ˠ oː
n-athchóirigh	ˈ n̻ˠ a ˈ x oː ɾʲ ə
d'athchóirigh	ˈ d̪ˠ a ˈ x oː ɾʲ ə
n-athchóirithe	ˈ n̻ˠ a ˈ x oː ɾʲ iː
m'athchóirithe	ˈ mˠ a ˈ x oː ɾʲ iː
b'athchóirithe	ˈ bˠ a ˈ x oː ɾʲ iː
d'athchóirithe	ˈ d̪ˠ a ˈ x oː ɾʲ iː
n-athchóiritheoir	ˈ n̻ˠ a ˈ x oː ɾʲ ə h oː ɾʲ
m'athchóiritheoir	ˈ mˠ a ˈ x oː ɾʲ ə h oː ɾʲ
b'athchóiritheoir	ˈ bˠ a ˈ x oː ɾʲ ə h oː ɾʲ
t-athchóiritheoir	ˈ t̪ˠ a ˈ x oː ɾʲ ə h oː ɾʲ
d'athchóiritheoir	ˈ d̪ˠ a ˈ x oː ɾʲ ə h oː ɾʲ
n-athchóiriú	ˈ n̻ˠ a ˌ x oː ɾʲ uː
m'athchóiriú	ˈ mˠ a ˌ x oː ɾʲ uː
b'athchóiriú	ˈ bˠ a ˌ x oː ɾʲ uː
t-athchóiriú	ˈ t̪ˠ a ˌ x oː ɾʲ uː
